date,load_mw,renewable_total_mw,shortfall_mw,surplus_mw,battery_charge_mw,battery_discharge_mw,battery_soc_mwh,battery_soc_pct,unmet_demand_mw,net_shortfall_pct
2015-05-28,56443.04166666666,17596.583333333336,38846.45833333333,-38846.45833333333,0.0,2000.0,2000.0,20.0,36846.45833333333,65.28078084617754
2015-05-29,55403.54166666666,13019.125,42384.41666666666,-42384.41666666666,0.0,2000.0,2000.0,20.0,40384.41666666666,72.89139909076209
2015-05-30,47165.833333333336,16483.375,30682.458333333336,-30682.458333333336,0.0,2000.0,2000.0,20.0,28682.458333333336,60.811940140285174
2015-05-31,42770.41666666666,18297.0,24473.416666666664,-24473.416666666664,0.0,2000.0,2000.0,20.0,22473.416666666664,52.54430145447107
2015-06-01,54450.458333333336,11643.666666666668,42806.79166666667,-42806.79166666667,0.0,2000.0,2000.0,20.0,40806.79166666667,74.94297186050623
2015-06-02,56723.083333333336,26369.416666666668,30353.666666666668,-30353.666666666668,0.0,2000.0,2000.0,20.0,28353.666666666668,49.986116763163736
2015-06-03,55580.833333333336,20584.95833333333,34995.875,-34995.875,0.0,2000.0,2000.0,20.0,32995.875,59.36556366853082
2015-06-04,46910.833333333336,11435.291666666666,35475.54166666667,-35475.54166666667,0.0,2000.0,2000.0,20.0,33475.54166666667,71.35993818059085
2015-06-05,51639.208333333336,15565.0,36074.208333333336,-36074.208333333336,0.0,2000.0,2000.0,20.0,34074.208333333336,65.98514855879051
2015-06-06,46505.458333333336,15212.333333333332,31293.125000000004,-31293.125000000004,0.0,2000.0,2000.0,20.0,29293.125000000004,62.988573921878356
2015-06-07,42364.91666666666,12326.166666666666,30038.75,-30038.75,0.0,2000.0,2000.0,20.0,28038.75,66.183890365259
2015-06-08,55590.66666666666,11630.833333333334,43959.83333333333,-43959.83333333333,0.0,2000.0,2000.0,20.0,41959.83333333333,75.47999664212219
2015-06-09,57021.79166666666,8528.75,48493.04166666666,-48493.04166666666,0.0,2000.0,2000.0,20.0,46493.04166666666,81.53556790788316
2015-06-10,57084.375,9504.291666666666,47580.083333333336,-47580.083333333336,0.0,2000.0,2000.0,20.0,45580.083333333336,79.8468641083192
2015-06-11,56705.208333333336,9628.0,47077.208333333336,-47077.208333333336,0.0,2000.0,2000.0,20.0,45077.208333333336,79.49394713154656
2015-06-12,56092.91666666666,10676.416666666666,45416.5,-45416.5,0.0,2000.0,2000.0,20.0,43416.5,77.40103845553882
2015-06-13,47131.66666666666,11964.5,35167.166666666664,-35167.166666666664,0.0,2000.0,2000.0,20.0,33167.166666666664,70.37130025814209
2015-06-14,42472.04166666666,11687.541666666666,30784.5,-30784.5,0.0,2000.0,2000.0,20.0,28784.5,67.7728191781064
2015-06-15,54772.625,10244.625,44528.0,-44528.0,0.0,2000.0,2000.0,20.0,42528.0,77.64462630739352
2015-06-16,55776.583333333336,9510.458333333334,46266.125,-46266.125,0.0,2000.0,2000.0,20.0,44266.125,79.36327819769049
2015-06-17,56130.125,13354.875,42775.25,-42775.25,0.0,2000.0,2000.0,20.0,40775.25,72.64414608020203
2015-06-18,56725.75,12986.25,43739.5,-43739.5,0.0,2000.0,2000.0,20.0,41739.5,73.58122193183871
2015-06-19,55839.125,13471.666666666666,42367.458333333336,-42367.458333333336,0.0,2000.0,2000.0,20.0,40367.458333333336,72.29242638263644
2015-06-20,45990.125,10127.208333333334,35862.916666666664,-35862.916666666664,0.0,2000.0,2000.0,20.0,33862.916666666664,73.63084285304001
2015-06-21,42831.25,7821.0,35010.25,-35010.25,0.0,2000.0,2000.0,20.0,33010.25,77.07048008171604
2015-06-22,55237.79166666666,8897.875,46339.91666666666,-46339.91666666666,0.0,2000.0,2000.0,20.0,44339.91666666666,80.2709799374975
2015-06-23,56666.41666666666,13904.416666666668,42762.0,-42762.0,0.0,2000.0,2000.0,20.0,40762.0,71.93325852908175
2015-06-24,57092.91666666666,12925.125,44167.79166666666,-44167.79166666666,0.0,2000.0,2000.0,20.0,42167.79166666666,73.85818439240127
2015-06-25,56349.54166666666,9110.166666666666,47239.375,-47239.375,0.0,2000.0,2000.0,20.0,45239.375,80.28348352434101
2015-06-26,55441.833333333336,7907.375,47534.458333333336,-47534.458333333336,0.0,2000.0,2000.0,20.0,45534.458333333336,82.13014540764945
